
"Banco de México"

"Índices de Precios al Consumidor y UDIS"
"Principales índices mensuales"

"Fecha de consulta: 17/10/2022 05:39:53"

"Aviso importante: Algunas de las series que está consultando registra un cambio, por favor consulte los metadatos de las mismas."

"Título","IPC Por objeto del gasto Nacional, I n d i c e G e n e r a l","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente","IPC Por objeto del gasto Nacional, I n d i c e G e n e r a l","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Mercancías","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Mercancías, Alimentos, Bebidas y Tabaco","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Mercancías, Mercancías no Alimenticias","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios, Vivienda","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios, Educación (colegiaturas)","Subíndices subyacente y complementarios, Precios al consumidor (INPC), Subyacente, Servicios, Otros Servicios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Agropecuarios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Agropecuarios, Frutas y Verduras","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Agropecuarios, Pecuarios","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Energéticos","Subíndices subyacente y complementarios, Precios al consumidor (INPC), No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Tarifas Autorizadas por el Gobierno"
01/10/2010,73.968926000000,77.630945000000,73.968926000000,77.630945000000,73.765327000000,67.874141000000,78.884747000000,81.068489000000,84.112534000000,73.237515000000,80.384379000000,63.633527000000,64.495730000000,68.268470000000,62.031858000000,63.067887000000,58.279186000000,72.952151000000
01/11/2010,74.561581000000,77.814945000000,74.561581000000,77.814945000000,74.022356000000,68.237276000000,79.037806000000,81.180388000000,84.218965000000,73.237121000000,80.544429000000,65.303906000000,65.385612000000,70.369636000000,62.173789000000,65.222151000000,61.486179000000,73.041783000000
01/12/2010,74.930954000000,78.150823000000,74.930954000000,78.150823000000,74.377791000000,68.972857000000,79.024944000000,81.495713000000,84.360100000000,73.239906000000,81.137213000000,65.757803000000,66.305493000000,72.224836000000,62.515616000000,65.386462000000,61.640050000000,73.227825000000
01/01/2011,75.295991000000,78.508112000000,75.295991000000,78.508112000000,74.920875000000,69.946038000000,79.179938000000,81.680738000000,84.550579000000,73.466489000000,81.306835000000,66.129486000000,66.125695000000,71.631400000000,62.627799000000,66.029666000000,62.204359000000,74.038264000000
01/02/2011,75.578460000000,78.824087000000,75.578460000000,78.824087000000,75.320616000000,70.418372000000,79.517416000000,81.921680000000,84.720845000000,73.568557000000,81.659902000000,66.317494000000,66.116173000000,71.018410000000,63.003713000000,66.327509000000,62.558416000000,74.215022000000
01/03/2011,75.723451000000,79.059362000000,75.723451000000,79.059362000000,75.684480000000,71.049464000000,79.652164000000,82.041884000000,84.901650000000,73.598129000000,81.748550000000,66.208477000000,65.290127000000,68.852727000000,63.033066000000,66.618412000000,63.036857000000,74.103849000000
01/04/2011,75.717441000000,79.118986000000,75.717441000000,79.118986000000,75.946856000000,71.461156000000,79.786514000000,81.920205000000,85.071241000000,73.650721000000,81.287054000000,66.021560000000,67.288446000000,73.825390000000,63.132220000000,65.213491000000,60.986473000000,74.083857000000
01/05/2011,75.159264000000,79.259856000000,75.159264000000,79.259856000000,76.160846000000,71.824654000000,79.872320000000,81.995637000000,85.242051000000,73.673772000000,81.284987000000,63.511529000000,64.687777000000,66.651641000000,63.451669000000,62.757860000000,57.266621000000,74.339994000000
01/06/2011,75.155508000000,79.413225000000,75.155508000000,79.413225000000,76.323238000000,72.090710000000,79.945831000000,82.140871000000,85.400122000000,73.727471000000,81.445806000000,63.069754000000,62.990034000000,62.383335000000,63.395279000000,63.016981000000,57.585545000000,74.470452000000
01/07/2011,75.516107000000,79.591637000000,75.516107000000,79.591637000000,76.380421000000,72.317180000000,79.857883000000,82.427591000000,85.493593000000,73.784561000000,81.993061000000,63.939529000000,64.882841000000,66.283703000000,64.006379000000,63.315065000000,57.931412000000,74.665491000000
01/08/2011,75.635555000000,79.687016000000,75.635555000000,79.687016000000,76.448562000000,72.333364000000,79.970560000000,82.547282000000,85.583705000000,74.771606000000,81.872823000000,64.124358000000,64.980509000000,65.531597000000,64.646830000000,63.548201000000,58.215250000000,74.789513000000
01/09/2011,75.821113000000,79.898959000000,75.821113000000,79.898959000000,76.690248000000,72.520133000000,80.259307000000,82.732538000000,85.710656000000,76.268696000000,81.708512000000,64.235118000000,64.815482000000,64.551656000000,65.002247000000,63.812545000000,58.589842000000,74.817240000000
01/10/2011,76.332712000000,80.106074000000,76.332712000000,80.106074000000,76.962011000000,72.937556000000,80.406178000000,82.881762000000,85.835511000000,76.307431000000,81.915717000000,65.597135000000,65.007055000000,63.613504000000,65.915433000000,65.824997000000,61.531669000000,74.835619000000
01/11/2011,77.158333000000,80.364585000000,77.158333000000,80.364585000000,77.222052000000,73.295346000000,80.582403000000,83.138790000000,85.958363000000,76.307061000000,82.383929000000,68.003113000000,65.953632000000,64.637893000000,66.812580000000,69.040898000000,66.225023000000,74.881440000000
01/12/2011,77.792385000000,80.771269000000,77.792385000000,80.771269000000,77.737151000000,74.020570000000,80.917327000000,83.448364000000,86.077337000000,76.307124000000,82.976165000000,69.270032000000,68.780298000000,69.068309000000,68.615718000000,69.436289000000,66.759069000000,74.979077000000
01/01/2012,78.343049000000,81.133182000000,78.343049000000,81.133182000000,78.397179000000,74.966911000000,81.331855000000,83.543579000000,86.231784000000,76.636770000000,82.940453000000,70.345435000000,71.002384000000,71.684599000000,70.586649000000,69.870747000000,67.167259000000,75.468582000000
01/02/2012,78.502314000000,81.478176000000,78.502314000000,81.478176000000,78.898237000000,75.556743000000,81.756771000000,83.748886000000,86.395566000000,76.819493000000,83.193271000000,69.985427000000,69.718823000000,67.890189000000,70.906419000000,70.026184000000,67.562033000000,75.111469000000
01/03/2012,78.547389000000,81.677294000000,78.547389000000,81.677294000000,79.097058000000,75.759042000000,81.952594000000,83.948184000000,86.549445000000,76.822575000000,83.497721000000,69.600459000000,68.596235000000,65.376165000000,70.672233000000,70.053040000000,67.859855000000,74.558437000000
01/04/2012,78.300980000000,81.800316000000,78.300980000000,81.800316000000,79.351249000000,76.045519000000,82.179089000000,83.953874000000,86.685327000000,76.836274000000,83.373106000000,68.322809000000,67.864473000000,63.858206000000,70.442412000000,68.473021000000,65.574504000000,74.491925000000
01/05/2012,78.053819000000,82.017578000000,78.053819000000,82.017578000000,79.590806000000,76.361700000000,82.352940000000,84.151106000000,86.830105000000,77.009593000000,83.628999000000,66.781612000000,68.311235000000,65.226937000000,70.300433000000,65.825892000000,61.649341000000,74.586630000000
01/06/2012,78.413667000000,82.194641000000,78.413667000000,82.194641000000,79.879278000000,76.724624000000,82.577563000000,84.228484000000,86.979279000000,77.134227000000,83.621147000000,67.649667000000,70.100008000000,70.338297000000,69.967558000000,66.179300000000,62.118518000000,74.691368000000
01/07/2012,78.853897000000,82.450633000000,78.853897000000,82.450633000000,80.132918000000,77.093923000000,82.732033000000,84.486466000000,87.126060000000,77.198914000000,84.047887000000,68.604053000000,72.194904000000,72.213796000000,72.203175000000,66.496368000000,62.572631000000,74.714335000000
01/08/2012,79.090540000000,82.635630000000,79.090540000000,82.635630000000,80.447926000000,77.257222000000,83.177072000000,84.555141000000,87.254492000000,77.935993000000,83.850650000000,68.983894000000,72.621785000000,71.279382000000,73.499641000000,66.849398000000,63.066229000000,74.765632000000
01/09/2012,79.439119000000,82.781927000000,79.439119000000,82.781927000000,80.711582000000,77.529191000000,83.433581000000,84.596444000000,87.411776000000,79.718022000000,83.238533000000,69.896084000000,75.198475000000,73.177832000000,76.510251000000,66.832206000000,62.980909000000,74.894268000000
01/10/2012,79.841036000000,82.970474000000,79.841036000000,82.970474000000,80.943494000000,77.811386000000,83.622370000000,84.746138000000,87.550451000000,79.718022000000,83.445251000000,70.891746000000,75.147114000000,72.146029000000,77.085091000000,68.410059000000,65.235935000000,75.018878000000
01/11/2012,80.383437000000,83.013382000000,80.383437000000,83.013382000000,81.254798000000,78.181643000000,83.883111000000,84.549058000000,87.699802000000,79.718022000000,82.847223000000,72.826969000000,74.543317000000,70.674427000000,77.035394000000,71.757829000000,70.029844000000,75.263222000000
01/12/2012,80.568243000000,83.113737000000,80.568243000000,83.113737000000,81.624669000000,78.544500000000,84.258965000000,84.408400000000,87.845321000000,79.726112000000,82.379683000000,73.247618000000,75.095791000000,71.070284000000,77.688056000000,72.104337000000,70.512277000000,75.317949000000
01/01/2013,80.892782000000,83.466489000000,80.892782000000,83.466489000000,81.821988000000,78.884485000000,84.333967000000,84.899966000000,88.017355000000,80.123351000000,83.213574000000,73.491257000000,74.913176000000,70.098053000000,78.009722000000,72.585241000000,70.928794000000,75.935339000000
01/02/2013,81.290943000000,83.891259000000,81.290943000000,83.891259000000,81.941708000000,79.027560000000,84.433657000000,85.597287000000,88.198183000000,80.317780000000,84.572957000000,73.816703000000,74.930473000000,71.054998000000,77.426865000000,73.081982000000,71.261827000000,76.781054000000
01/03/2013,81.887433000000,84.143654000000,81.887433000000,84.143654000000,82.112961000000,79.228208000000,84.579696000000,85.922119000000,88.363796000000,80.325739000000,85.151906000000,75.371150000000,78.398818000000,78.356415000000,78.447985000000,73.567015000000,71.836785000000,77.072364000000
01/04/2013,81.941523000000,84.211001000000,81.941523000000,84.211001000000,82.230986000000,79.455271000000,84.604444000000,85.945283000000,88.509543000000,80.346489000000,85.050609000000,75.374110000000,79.570845000000,79.905053000000,79.361895000000,72.904722000000,69.820643000000,79.157015000000
01/05/2013,81.668820000000,84.377260000000,81.668820000000,84.377260000000,82.371983000000,79.708161000000,84.649763000000,86.133671000000,88.684565000000,80.395125000000,85.296040000000,73.831475000000,78.764960000000,75.344402000000,80.903525000000,70.928578000000,66.727719000000,79.444894000000
01/06/2013,81.619238000000,84.485574000000,81.619238000000,84.485574000000,82.383986000000,79.750676000000,84.635675000000,86.326343000000,88.900995000000,80.481333000000,85.497348000000,73.324090000000,76.400290000000,69.479460000000,80.727258000000,71.514032000000,67.312849000000,80.031008000000
01/07/2013,81.592193000000,84.514266000000,81.592193000000,84.514266000000,82.250739000000,79.795598000000,84.350081000000,86.496875000000,89.052614000000,80.600712000000,85.703145000000,73.135147000000,75.244071000000,67.871018000000,79.853772000000,71.894241000000,67.739582000000,80.316900000000
01/08/2013,81.824328000000,84.590639000000,81.824328000000,84.590639000000,82.465081000000,79.927090000000,84.635266000000,86.452401000000,89.224660000000,81.483795000000,85.148947000000,73.819669000000,76.391006000000,71.436049000000,79.488892000000,72.306677000000,68.193030000000,80.646192000000
01/09/2013,82.132340000000,84.864654000000,82.132340000000,84.864654000000,82.804470000000,80.132225000000,85.089451000000,86.669158000000,89.341154000000,83.244769000000,84.989759000000,74.226261000000,76.952726000000,72.719584000000,79.599325000000,72.621990000000,68.593002000000,80.789877000000
01/10/2013,82.522988000000,85.027683000000,82.522988000000,85.027683000000,82.891554000000,80.363205000000,85.053494000000,86.898705000000,89.470265000000,83.237992000000,85.395618000000,75.274593000000,76.399665000000,72.939162000000,78.563205000000,74.612593000000,71.513757000000,80.894801000000
01/11/2013,83.292265000000,85.142664000000,83.292265000000,85.142664000000,82.871171000000,80.386555000000,84.995717000000,87.132251000000,89.626280000000,83.247153000000,85.778275000000,77.937249000000,78.667469000000,78.774102000000,78.600801000000,77.507582000000,75.774228000000,81.021577000000
01/12/2013,83.770058000000,85.421719000000,83.770058000000,85.421719000000,83.166713000000,80.645030000000,85.322953000000,87.396866000000,89.772891000000,83.247153000000,86.245995000000,78.991992000000,80.102319000000,80.941974000000,79.577358000000,78.338667000000,76.365363000000,82.339109000000
01/01/2014,84.519052000000,86.149899000000,84.519052000000,86.149899000000,84.217850000000,82.540963000000,85.651721000000,87.842170000000,89.966143000000,83.585200000000,86.983132000000,79.798551000000,79.562077000000,77.489243000000,80.858032000000,79.937693000000,77.784839000000,84.302132000000
01/02/2014,84.733157000000,86.392560000000,84.733157000000,86.392560000000,84.323910000000,82.768234000000,85.654138000000,88.204478000000,90.181351000000,83.835187000000,87.531175000000,79.930529000000,79.000088000000,75.838905000000,80.976490000000,80.478007000000,78.462413000000,84.564181000000
01/03/2014,84.965292000000,86.578119000000,84.965292000000,86.578119000000,84.478128000000,82.860757000000,85.861108000000,88.417490000000,90.346441000000,83.854243000000,87.853488000000,80.297032000000,79.563405000000,76.156172000000,81.693639000000,80.728702000000,78.899985000000,84.436026000000
01/04/2014,84.806779000000,86.830087000000,84.806779000000,86.830087000000,84.675027000000,83.110027000000,86.013228000000,88.717691000000,90.491498000000,83.875132000000,88.399453000000,78.952555000000,78.671477000000,71.991064000000,82.848133000000,79.117944000000,76.419866000000,84.587705000000
01/05/2014,84.535579000000,86.911555000000,84.535579000000,86.911555000000,84.908600000000,83.502319000000,86.111083000000,88.665930000000,90.646956000000,83.950736000000,88.095619000000,77.660639000000,79.294506000000,69.339455000000,85.518496000000,76.699260000000,72.643016000000,84.922406000000
01/06/2014,84.682072000000,87.096254000000,84.682072000000,87.096254000000,85.054316000000,83.786476000000,86.138421000000,88.884775000000,90.809366000000,84.069415000000,88.403417000000,77.695471000000,78.976047000000,67.986291000000,85.846944000000,76.941972000000,72.979893000000,84.974217000000
01/07/2014,84.914959000000,87.259948000000,84.914959000000,87.259948000000,85.019162000000,83.947042000000,85.935911000000,89.222639000000,90.931851000000,84.132993000000,89.047280000000,78.128199000000,79.590751000000,70.054023000000,85.553202000000,77.267623000000,73.419095000000,85.069667000000
01/08/2014,85.219965000000,87.445216000000,85.219965000000,87.445216000000,85.397957000000,84.251553000000,86.378224000000,89.238398000000,91.075712000000,84.899513000000,88.698839000000,78.779075000000,81.143837000000,71.529660000000,87.154711000000,77.387632000000,73.531425000000,85.205244000000
01/09/2014,85.596340000000,87.701418000000,85.596340000000,87.701418000000,85.671934000000,84.425010000000,86.738154000000,89.479030000000,91.246462000000,86.822073000000,88.489663000000,79.505202000000,82.780550000000,73.588622000000,88.527430000000,77.577964000000,73.779942000000,85.277619000000
01/10/2014,86.069626000000,87.847486000000,86.069626000000,87.847486000000,85.815999000000,84.650553000000,86.812548000000,89.626853000000,91.385075000000,86.823183000000,88.692423000000,80.924747000000,82.866545000000,73.897298000000,88.474202000000,79.782179000000,77.047432000000,85.326278000000
01/11/2014,86.763778000000,87.989243000000,86.763778000000,87.989243000000,85.919894000000,84.728666000000,86.938488000000,89.801774000000,91.534754000000,86.823198000000,88.947473000000,83.218522000000,84.206766000000,76.032437000000,89.317432000000,82.637033000000,81.252255000000,85.444365000000
01/12/2014,87.188984000000,88.193498000000,87.188984000000,88.193498000000,86.078983000000,84.925968000000,87.064903000000,90.045590000000,91.697927000000,86.823213000000,89.349611000000,84.283747000000,87.001428000000,81.023371000000,90.738965000000,82.684645000000,81.277344000000,85.537638000000
01/01/2015,87.110103000000,88.164428000000,87.110103000000,88.164428000000,86.265960000000,85.320146000000,87.074707000000,89.827285000000,91.880965000000,87.185851000000,88.539446000000,84.058489000000,86.326415000000,76.703226000000,92.342922000000,82.724025000000,81.049036000000,86.119697000000
01/02/2015,87.275377000000,88.464176000000,87.275377000000,88.464176000000,86.548413000000,85.330578000000,87.589758000000,90.142183000000,92.065055000000,87.500591000000,88.988586000000,83.834325000000,85.570825000000,73.935955000000,92.845055000000,82.812557000000,81.021689000000,86.443147000000
01/03/2015,87.630717000000,88.696161000000,87.630717000000,88.696161000000,86.674007000000,85.332934000000,87.820731000000,90.467353000000,92.225106000000,87.547675000000,89.569375000000,84.546698000000,86.201599000000,75.652388000000,92.797064000000,83.572943000000,82.067471000000,86.624957000000
01/04/2015,87.403840000000,88.834260000000,87.403840000000,88.834260000000,86.915031000000,85.508597000000,88.117644000000,90.515302000000,92.406669000000,87.568234000000,89.488743000000,83.266002000000,86.426996000000,75.405415000000,93.317792000000,81.406052000000,78.800631000000,86.687969000000
01/05/2015,86.967366000000,88.937107000000,86.967366000000,88.937107000000,86.984349000000,85.547324000000,88.213120000000,90.647515000000,92.538313000000,87.613161000000,89.648604000000,81.266538000000,85.243035000000,74.768243000000,91.791972000000,78.926740000000,75.074794000000,86.735713000000
01/06/2015,87.113108000000,89.122944000000,87.113108000000,89.122944000000,87.165665000000,85.751339000000,88.375026000000,90.837312000000,92.692284000000,87.681230000000,89.912898000000,81.295619000000,85.035540000000,74.703467000000,91.495248000000,79.095024000000,75.284948000000,86.819117000000
01/07/2015,87.240820000000,89.276739000000,87.240820000000,89.276739000000,87.117471000000,85.849581000000,88.201618000000,91.168028000000,92.826153000000,87.800336000000,90.511169000000,81.350319000000,85.115890000000,76.310153000000,90.621319000000,79.134630000000,75.335844000000,86.835835000000
01/08/2015,87.424875000000,89.455996000000,87.424875000000,89.455996000000,87.414112000000,86.013660000000,88.611609000000,91.244471000000,92.964747000000,88.702314000000,90.267886000000,81.546215000000,85.312331000000,77.167161000000,90.404767000000,79.330206000000,75.427884000000,87.241306000000
01/09/2015,87.752419000000,89.787762000000,87.752419000000,89.787762000000,87.848644000000,86.324182000000,89.152181000000,91.486223000000,93.101547000000,90.532709000000,90.124729000000,81.861678000000,86.072005000000,78.721767000000,90.667443000000,79.384292000000,75.339581000000,87.584053000000
01/10/2015,88.203919000000,90.013525000000,88.203919000000,90.013525000000,88.156128000000,86.667244000000,89.429242000000,91.640409000000,93.205078000000,90.541877000000,90.375845000000,82.968080000000,86.109991000000,79.253372000000,90.396813000000,81.119358000000,77.822031000000,87.803965000000
01/11/2015,88.685468000000,90.045181000000,88.685468000000,90.045181000000,88.319067000000,86.906376000000,89.527031000000,91.557074000000,93.373432000000,90.541942000000,90.008449000000,84.752262000000,86.483370000000,80.741646000000,90.073149000000,83.733666000000,81.677168000000,87.902764000000
01/12/2015,89.046818000000,90.320687000000,89.046818000000,90.320687000000,88.506664000000,87.204879000000,89.619793000000,91.909579000000,93.543650000000,90.545244000000,90.656232000000,85.359419000000,88.497529000000,85.577919000000,90.322896000000,83.512934000000,81.328634000000,87.941122000000
01/01/2016,89.386381000000,90.494987000000,89.386381000000,90.494987000000,88.734324000000,87.528111000000,89.765732000000,92.037141000000,93.774344000000,90.954878000000,90.590533000000,86.178651000000,90.873401000000,91.553425000000,90.448244000000,83.416228000000,80.692599000000,88.937786000000
01/02/2016,89.777781000000,90.819430000000,89.777781000000,90.819430000000,89.164403000000,87.769607000000,90.357064000000,92.269059000000,93.997313000000,91.151335000000,90.842627000000,86.763346000000,92.481795000000,94.109182000000,91.464338000000,83.398571000000,80.497372000000,89.280115000000
01/03/2016,89.910001000000,91.144750000000,89.910001000000,91.144750000000,89.469498000000,88.061216000000,90.673691000000,92.612093000000,94.219966000000,91.161234000000,91.412451000000,86.336122000000,91.556500000000,91.437284000000,91.631035000000,83.264415000000,80.268579000000,89.337814000000
01/04/2016,89.625278000000,91.345752000000,89.625278000000,91.345752000000,89.841150000000,88.391466000000,91.080745000000,92.663624000000,94.408216000000,91.176761000000,91.334886000000,84.647864000000,90.284810000000,87.197767000000,92.214859000000,81.331045000000,77.912364000000,88.261670000000
01/05/2016,89.225615000000,91.541000000000,89.225615000000,91.541000000000,90.071027000000,88.786228000000,91.169632000000,92.828541000000,94.591882000000,91.220866000000,91.518029000000,82.524336000000,89.593293000000,84.751024000000,92.620725000000,78.364914000000,73.719448000000,87.782574000000
01/06/2016,89.324028000000,91.773848000000,89.324028000000,91.773848000000,90.315737000000,89.100356000000,91.354985000000,93.050998000000,94.780469000000,91.312349000000,91.815842000000,82.235057000000,88.322261000000,82.832104000000,91.754759000000,78.653303000000,74.111697000000,87.860413000000
01/07/2016,89.556914000000,91.930523000000,89.556914000000,91.930523000000,90.347007000000,89.169532000000,91.353843000000,93.317516000000,94.974595000000,91.466178000000,92.191566000000,82.689457000000,87.641172000000,81.678753000000,91.368932000000,79.775835000000,74.921229000000,89.617481000000
01/08/2016,89.809333000000,92.104716000000,89.809333000000,92.104716000000,90.697777000000,89.234415000000,91.949068000000,93.337046000000,95.116462000000,92.307464000000,91.830798000000,83.167054000000,87.948434000000,82.643715000000,91.264994000000,80.353657000000,75.752922000000,89.680637000000
01/09/2016,90.357744000000,92.543401000000,90.357744000000,92.543401000000,91.290023000000,89.827535000000,92.540566000000,93.641227000000,95.258701000000,94.398483000000,91.747085000000,84.033161000000,90.671336000000,87.792931000000,92.470941000000,80.127214000000,75.368924000000,89.773600000000
01/10/2016,90.906154000000,92.802149000000,90.906154000000,92.802149000000,91.659428000000,90.281018000000,92.838079000000,93.803051000000,95.430838000000,94.401127000000,91.947684000000,85.418343000000,90.630085000000,87.779056000000,92.412575000000,82.351718000000,78.613441000000,89.930255000000
01/11/2016,91.616834000000,93.010425000000,91.616834000000,93.010425000000,91.774456000000,90.557127000000,92.815370000000,94.093003000000,95.598502000000,94.401127000000,92.452993000000,87.584243000000,91.290810000000,88.966956000000,92.743705000000,85.403274000000,83.121254000000,90.029567000000
01/12/2016,92.039035000000,93.425339000000,92.039035000000,93.425339000000,92.092186000000,91.045768000000,92.986956000000,94.593041000000,95.802299000000,94.401127000000,93.411982000000,88.028031000000,92.173193000000,89.264404000000,93.991794000000,85.588990000000,83.298911000000,90.231621000000
01/01/2017,93.603882000000,93.966137000000,93.603882000000,93.966137000000,92.946588000000,92.142297000000,93.634322000000,94.859153000000,96.080272000000,94.859567000000,93.606294000000,92.555170000000,91.359571000000,86.054831000000,94.676144000000,93.258668000000,93.853853000000,92.052061000000
01/02/2017,94.144780000000,94.684255000000,94.144780000000,94.684255000000,93.973677000000,93.064929000000,94.750729000000,95.306647000000,96.391790000000,95.165704000000,94.237112000000,92.584186000000,90.501786000000,83.565316000000,94.838531000000,93.809485000000,94.308133000000,92.798585000000
01/03/2017,94.722489000000,95.226519000000,94.722489000000,95.226519000000,94.703344000000,93.777576000000,95.494951000000,95.684765000000,96.631107000000,95.177153000000,94.871315000000,93.263647000000,92.488777000000,88.419617000000,95.032854000000,93.719586000000,93.988571000000,93.174278000000
01/04/2017,94.838933000000,95.654829000000,94.838933000000,95.654829000000,95.275811000000,94.378880000000,96.042759000000,95.986808000000,96.814318000000,95.186149000000,95.386129000000,92.477662000000,94.220975000000,91.537477000000,95.898723000000,91.451884000000,90.286391000000,93.814664000000
01/05/2017,94.725494000000,95.918104000000,94.725494000000,95.918104000000,95.732580000000,94.808511000000,96.522734000000,96.080604000000,97.014382000000,95.237285000000,95.384133000000,91.274847000000,95.357300000000,93.517739000000,96.507411000000,88.872703000000,85.577869000000,95.552256000000
01/06/2017,94.963640000000,96.210052000000,94.963640000000,96.210052000000,96.035399000000,95.251697000000,96.705526000000,96.363031000000,97.219206000000,95.300788000000,95.814051000000,91.356662000000,95.760950000000,94.174348000000,96.752908000000,88.765149000000,85.375636000000,95.636643000000
01/07/2017,95.322736000000,96.467770000000,95.322736000000,96.467770000000,96.148067000000,95.634984000000,96.586794000000,96.747795000000,97.407791000000,95.417432000000,96.483208000000,92.009998000000,98.142952000000,99.535022000000,97.272616000000,88.401325000000,84.711468000000,95.881699000000
01/08/2017,95.793768000000,96.712677000000,95.793768000000,96.712677000000,96.602617000000,95.991444000000,97.125218000000,96.809077000000,97.610687000000,96.579246000000,96.057977000000,93.134041000000,100.165263000000,103.985426000000,97.776862000000,88.996821000000,85.391347000000,96.306126000000
01/09/2017,96.093515000000,96.985622000000,96.093515000000,96.985622000000,96.921027000000,96.157515000000,97.573891000000,97.042199000000,97.773097000000,98.867315000000,95.726483000000,93.511603000000,100.102781000000,103.563096000000,97.939359000000,89.633309000000,86.872116000000,95.231022000000
01/10/2017,96.698269000000,97.230484000000,96.698269000000,97.230484000000,97.129933000000,96.359369000000,97.788826000000,97.318556000000,97.961729000000,98.872823000000,96.176816000000,95.157562000000,98.219755000000,99.372972000000,97.498753000000,93.355746000000,91.455438000000,97.208204000000
01/11/2017,97.695174000000,97.565242000000,97.695174000000,97.565242000000,97.455970000000,96.751388000000,98.058445000000,97.660952000000,98.164608000000,98.872823000000,96.768504000000,98.070711000000,99.360176000000,102.230939000000,97.565349000000,97.311981000000,97.284120000000,97.368463000000
01/12/2017,98.272883000000,97.974012000000,98.272883000000,97.974012000000,97.770868000000,97.254010000000,98.212823000000,98.151944000000,98.342003000000,98.872823000000,97.733450000000,99.138165000000,101.161396000000,105.869361000000,98.217933000000,97.947681000000,98.034087000000,97.772512000000
01/01/2018,98.795000000000,98.252014000000,98.795000000000,98.252014000000,98.316489000000,98.129262000000,98.476583000000,98.195541000000,98.600069000000,99.312086000000,97.434343000000,100.366479000000,101.191030000000,103.822863000000,99.545583000000,99.881308000000,100.424681000000,98.779739000000
01/02/2018,99.171374000000,98.731688000000,99.171374000000,98.731688000000,98.844302000000,98.616313000000,99.039252000000,98.633050000000,98.852633000000,99.758608000000,98.058790000000,100.445721000000,99.273291000000,96.514694000000,100.997991000000,101.135588000000,102.006469000000,99.370066000000
01/03/2018,99.492157000000,99.057357000000,99.492157000000,99.057357000000,99.095027000000,98.793506000000,99.352852000000,99.024362000000,99.082466000000,99.780476000000,98.730313000000,100.750004000000,99.649642000000,96.218995000000,101.794515000000,101.397465000000,102.304266000000,99.559125000000
01/04/2018,99.154847000000,99.203206000000,99.154847000000,99.203206000000,99.423921000000,99.001108000000,99.785459000000,99.009884000000,99.295777000000,99.790596000000,98.474521000000,99.017076000000,99.156873000000,95.263383000000,101.591119000000,98.934819000000,98.519230000000,99.777333000000
01/05/2018,98.994080000000,99.458112000000,98.994080000000,99.458112000000,99.632917000000,99.294080000000,99.922649000000,99.305001000000,99.503243000000,99.829498000000,98.939001000000,97.653078000000,98.095696000000,92.704230000000,101.466491000000,97.392638000000,96.165150000000,99.881102000000
01/06/2018,99.376465000000,99.688327000000,99.376465000000,99.688327000000,99.761245000000,99.530590000000,99.958474000000,99.624458000000,99.744077000000,99.884182000000,99.421213000000,98.474878000000,97.778970000000,92.858937000000,100.855020000000,98.884356000000,98.371253000000,99.924559000000
01/07/2018,99.909099000000,99.974292000000,99.909099000000,99.974292000000,99.985166000000,99.951372000000,100.014062000000,99.964768000000,99.953135000000,99.988609000000,99.969309000000,99.721780000000,99.645181000000,98.872901000000,100.128018000000,99.766851000000,99.649901000000,100.003942000000
01/08/2018,100.492000000000,100.220344000000,100.492000000000,100.220344000000,100.371215000000,100.362364000000,100.380492000000,100.057449000000,100.111888000000,101.427905000000,99.721258000000,101.331808000000,101.538214000000,103.840652000000,99.667959000000,101.183594000000,101.580817000000,100.255171000000
01/09/2018,100.917000000000,100.544773000000,100.917000000000,100.544773000000,100.753228000000,100.771151000000,100.734442000000,100.319706000000,100.336933000000,103.504282000000,99.636914000000,102.068300000000,101.321817000000,102.657758000000,100.236641000000,102.604327000000,103.549671000000,100.394793000000
01/10/2018,101.440000000000,100.856606000000,101.440000000000,100.856606000000,100.994041000000,101.027715000000,100.958744000000,100.708218000000,100.499183000000,103.510034000000,100.309428000000,103.245080000000,100.610576000000,101.419005000000,99.953895000000,105.136839000000,107.092274000000,100.566438000000
01/11/2018,102.303000000000,101.110443000000,102.303000000000,101.110443000000,101.260588000000,101.386814000000,101.128280000000,100.948332000000,100.720433000000,103.510034000000,100.616846000000,105.987683000000,104.109841000000,108.386072000000,100.636286000000,107.336104000000,110.188597000000,100.669027000000
